CD_GEOCODMU;LONG;LAT
2928059;-39,33249343;-15,43278798
2928109;-44,19830887;-13,39354525
2928208;-44,0532579;-12,98075117
2928307;-38,86716181;-12,02840689
2928406;-44,51904972;-11,00804507
2928505;-39,52114006;-12,77285177
2928604;-38,70903146;-12,54914011
2928703;-39,26113126;-12,96800777
2928802;-39,2531902;-12,42889323
2928901;-44,97409624;-12,36089549
2928950;-39,52626477;-11,46346613
2929008;-38,96871853;-12,60571325
2929057;-44,19687256;-13,40421825
2929107;-39,0840149;-12,84507822
2929206;-38,67579805;-12,6299828
2929255;-41,8742692;-11,22670733
2929305;-38,94977243;-12,4303098
2929354;-39,3389205;-15,07817821
2929370;-40,02365588;-11,50532609
2929404;-39,45578043;-13,05173308
2929503;-38,49530985;-12,51272464
2929602;-39,19480844;-12,73516148
2929701;-38,59135378;-11,60080905
2929750;-38,77060683;-12,73690362
2929800;-40,41855074;-10,94110517
2929909;-41,76820124;-12,41876319
2930006;-42,94411315;-14,57482239
2930105;-40,18998454;-10,45677149
2930154;-43,58073074;-13,56446599
2930204;-41,89099692;-9,740379805
2930303;-43,95233726;-12,76259474
2930402;-39,33250392;-12,15972683
2930501;-39,00813263;-11,65953172
2930600;-40,29990522;-11,4160319
2930709;-38,41151919;-12,78394148
2930758;-43,46644117;-13,08579271
2930766;-38,20037088;-10,36415865
2930774;-40,79159485;-9,470806638
2930808;-41,64424839;-12,092596
2930907;-44,01118907;-12,70730092
2931004;-41,25433351;-14,02550806
2931053;-42,49061251;-13,54656032
2931103;-39,10054717;-11,97169309
2931202;-39,10062225;-13,53099263
2931301;-40,78870033;-11,85234111
2931350;-39,74451769;-17,53774988
2931400;-38,64192754;-12,30140716
2931509;-39,00581286;-11,48292463
2931608;-39,48938579;-13,60110601
2931707;-38,62310186;-12,4030919
2931806;-41,40957632;-14,97247177
2931905;-38,785948;-10,96430017
2932002;-39,48806417;-9,832654166
2932101;-39,66203257;-13,26808948
2932200;-39,32254741;-14,31043637
2932309;-39,52266779;-14,21146655
2932408;-42,13379555;-11,33811456
2932457;-41,33291413;-10,72927122
2932507;-39,07471289;-15,29420806
2932606;-42,65899881;-14,76324218
2932705;-39,28380188;-14,59203545
2932804;-41,09582885;-12,08331766
2932903;-39,07235025;-13,37034151
2933000;-39,46424607;-11,41248954
2933059;-40,14063708;-11,59898626
2933109;-40,3189182;-11,52397953
2933158;-40,94584593;-11,2572312
2933174;-39,39347583;-12,97531256
2933208;-38,61915975;-12,93573333
2933257;-40,08448493;-17,22393406
2933307;-40,83980954;-14,84800481
2933406;-41,16962699;-12,28425079
2933455;-43,88892952;-12,12015031
2933505;-39,4796708;-13,68858775
2933604;-42,725508;-10,82497442
3100104;-47,39683244;-18,48756496
3100203;-45,44619142;-19,15584769
3100302;-42,48098999;-20,30144528
3100401;-43,1482389;-20,36040893
3100500;-42,54621088;-19,07671289
3100609;-42,38964323;-17,99105305
3100708;-48,10807677;-20,05931241
3100807;-45,38946534;-20,9374322
3100906;-40,93522794;-17,08230432
3101003;-41,4587883;-15,74531995
3101102;-41,07332746;-19,49195015
3101201;-44,60282446;-21,97589666
3101300;-44,63809887;-22,17113566
3101409;-46,61160257;-22,19976448
3101508;-42,6959466;-21,87680371
3101607;-45,9489182;-21,42817812
3101631;-43,77388995;-21,13942346
3101706;-40,69765118;-16,18061617
3101805;-41,98912911;-18,98683126
3101904;-46,38948253;-20,86185466
3102001;-46,14532056;-21,25586995
3102050;-41,87308374;-20,44436112
3102100;-43,41887066;-21,02214615
3102209;-41,72644227;-19,41446969
3102308;-43,06608324;-20,11476348
3102407;-43,36608434;-18,73359302
3102506;-42,80720215;-20,51006669
3102605;-46,575583;-22,07280734
3102704;-41,49641037;-15,96517584
3102803;-44,31769904;-21,7369682
3102852;-42,26645049;-17,72778983
3102902;-43,75564101;-21,31858037
3103009;-42,86954521;-19,65146667
3103108;-42,10934265;-21,01823206
3103207;-44,24692371;-19,20036386
3103306;-43,38155624;-21,33926874
3103405;-42,06420655;-16,8517814
3103504;-48,19160538;-18,64826953
3103603;-44,24695425;-21,91610423
3103702;-42,5262731;-20,66566173
3103751;-49,19008664;-18,44190938
3103801;-46,15459777;-19,03385529
3103900;-45,16670228;-19,94678534
3104007;-46,94000989;-19,5913298
3104106;-46,94435413;-21,36018148
3104205;-45,54363187;-20,28256312
3104304;-46,14655947;-21,35838236
3104403;-42,83644677;-21,60755451
3104452;-42,55923105;-17,86776294
3104502;-46,10775214;-15,92177169
3104601;-42,85964431;-21,31120385
3104700;-41,11055839;-18,04591981
3104809;-44,27521884;-18,1125481
3104908;-44,89037066;-21,95761081
3105004;-43,95704064;-19,2864373
3105103;-45,97904481;-20,01189169
3105202;-40,55888642;-15,88497698
3105301;-46,38526298;-21,72486854
3105400;-43,48488247;-19,93584743
3105509;-42,23914658;-21,24788234
3105608;-43,77619332;-21,22491538
3105707;-43,03719671;-20,2836359
3105905;-43,97538112;-21,176287
3106002;-43,09693227;-19,82584676
3106101;-43,41572077;-21,9501313
3106200;-43,92645317;-19,93752429
3106309;-42,4872826;-19,224645
3106408;-44,02852765;-20,40665787
3106507;-42,46135377;-16,95030176
3106606;-40,57224585;-17,06096281
3106655;-41,74678509;-15,61078365
3106705;-44,1975511;-19,96537924
3106804;-43,75657483;-21,60874748
3106903;-43,06204726;-21,72210512
3107000;-45,50465172;-18,78475166
3107109;-45,56440893;-21,09053108
3107208;-44,39730576;-22,16960847
3107307;-43,81444357;-17,11210473
3107406;-45,2541152;-19,73759633
3107505;-44,18937446;-21,94589978
3107604;-46,52354361;-21,01726931
3107703;-43,47351492;-19,70413727
3107802;-42,31572655;-19,82447204
3107901;-46,1478822;-22,47683683
3108008;-44,75550272;-21,03041609
3108107;-44,23291108;-20,3254911
3108206;-45,98834066;-16,57076479
3108255;-44,75802844;-15,32380447
3108305;-46,16716824;-22,27240826
3108404;-46,39549315;-21,65166388
3108503;-43,01043244;-16,86292455
3108552;-46,01540176;-16,99860055
3108602;-44,42753309;-16,20587269
3108701;-43,2391226;-20,84845644
3108800;-42,71535264;-19,05359662
3108909;-45,61532582;-22,47311024
3109006;-44,20018761;-20,14417441
3109105;-46,35338809;-22,43616701
3109204;-44,18078846;-17,87425628
3109253;-42,25945701;-19,42221268
3109303;-46,4240408;-15,62650549
3109402;-44,95519368;-17,35942077
3109451;-47,08498931;-16,0282748
3109501;-46,3999705;-21,46929195
3109600;-44,44105095;-19,52643533
3109709;-45,78213751;-22,35398406
3109808;-49,50173413;-18,51268982
3109907;-44,41303734;-19,29371303
3110004;-43,66478735;-19,88714113
3110103;-41,92298219;-20,69682898
3110202;-42,79392027;-20,78894267
3110301;-46,38778911;-21,92333596
3110400;-45,15879267;-20,62691585
3110509;-46,14686329;-22,75674636
3110608;-46,05801936;-22,61109716
3110707;-45,29252051;-21,85540977
3110806;-41,73013179;-18,24112353
3110905;-45,39844867;-21,8353567
3111002;-46,24815851;-21,71145483
3111101;-49,48116905;-19,5354556
3111150;-44,81185821;-16,50406349
3111200;-45,27586136;-20,89531625
3111309;-45,83075714;-21,10932572
3111408;-48,57300347;-19,76544539
3111507;-46,17370992;-19,69889584
3111606;-45,75690737;-21,23869791
3111705;-42,61301145;-20,68737604
3111804;-49,20405445;-18,72166372
3111903;-45,18592531;-21,02345167
3112000;-45,2768567;-20,77035004
3112059;-42,62572729;-18,53171791
3112109;-41,9071903;-20,52558837
3112208;-43,61242187;-20,91666791
3112307;-42,51607537;-17,69538522
3112406;-47,0574368;-20,62049913
3112505;-44,13316624;-19,54554221
3112604;-49,57448224;-18,68229373
3112653;-41,86509733;-19,07902446
3112703;-43,7054129;-16,32091514
3112802;-46,05451389;-20,6146636
3112901;-42,2719879;-20,17088999
3113008;-41,69830725;-17,19290417
3113107;-43,73946648;-20,87021942
3113206;-43,80547537;-20,95436946
3113305;-42,03222452;-20,73255051
3113404;-42,14370705;-19,78963492
3113503;-43,0144602;-17,53024583
3113602;-45,68767741;-22,03808485
3113701;-40,7673998;-17,70333104
3113800;-43,1458403;-19,08708639
3113909;-45,22462309;-21,46106043
3114006;-44,86838273;-20,55921
3114105;-45,13276349;-22,11812663
3114204;-44,77147814;-20,18609383
3114303;-46,31428888;-18,99728903
3114402;-46,12196473;-20,97299653
3114501;-44,63252771;-20,53964217
3114550;-50,69142749;-19,69732632
3114600;-44,64360902;-21,49162562
3114709;-45,84563918;-21,77607292
3114808;-44,46601507;-21,99670538
3114907;-43,93146659;-20,79345129
3115003;-47,87599878;-18,57859025
3115102;-46,92403586;-20,58285602
3115201;-44,47780821;-21,13176937
3115300;-42,69208461;-21,38924842
3115359;-43,41480573;-20,07489294
3115409;-43,5050592;-20,68708762
3115458;-41,52312687;-17,30108071
3115474;-42,96352296;-15,35737888
3115508;-44,93149859;-21,97931154
3115607;-45,71219494;-19,14716765
3115706;-41,31040505;-18,75746054
3115805;-49,19628257;-18,58538551
3115904;-43,21877003;-21,67291322
3116001;-41,69220701;-20,04425334
3116100;-42,54074876;-17,08669598
3116159;-45,62558444;-15,29980872
3116209;-43,05903885;-22,0037126
3116308;-43,36797721;-20,90553575
3116407;-47,28776129;-20,39837608
3116506;-44,20871001;-17,07768502
3116605;-44,76842253;-20,44457466
3116704;-42,8059391;-20,85865953
3116803;-42,84365451;-18,22040504
3116902;-49,08143021;-19,70021463
3117009;-41,79113173;-16,29659547
3117108;-46,20312725;-21,09662007
3117207;-45,45367946;-22,16117571
3117306;-48,38187413;-19,92311351
3117405;-41,69244926;-19,93078036
3117504;-43,42343577;-19,04518999
3117603;-44,89587561;-19,74905623
3117702;-45,08376887;-21,87766556
3117801;-45,79632666;-22,41747549
3117836;-44,41515471;-15,29627032
3117876;-43,99559609;-19,62994825
3117900;-46,05366237;-22,15256076
3118007;-43,85689265;-20,50464279
3118106;-43,68763163;-18,81645196
3118205;-47,54328322;-19,93693063
3118304;-43,78844466;-20,6608518
3118403;-41,47197402;-19,1756232
3118502;-45,92225072;-22,55046504
3118601;-44,06634465;-19,94344591
3118700;-45,44080557;-21,18657452
3118809;-44,35849529;-16,68932345
3118908;-44,32206745;-19,12853332
3119005;-45,70052973;-21,79120776
3119104;-44,45622565;-18,36351629
3119203;-42,28302789;-18,61808351
3119302;-47,20154773;-18,4738506
3119401;-42,62434658;-19,52505284
3119500;-42,18480382;-16,61026824
3119609;-43,26885797;-21,57641515
3119708;-44,22862425;-21,02459501
3119807;-45,89847103;-19,82641002
3119906;-46,01790921;-22,62992189
3119955;-45,55339545;-20,45552532
3120003;-42,40013788;-19,83478548
3120102;-43,47534878;-18,07205931
3120151;-40,91489528;-17,2375344
3120201;-45,51850385;-20,87523315
3120300;-42,85955091;-16,71263401
3120409;-43,79783638;-20,84085233
3120508;-45,26280861;-22,20832052
3120607;-44,33783694;-20,39329177
3120706;-46,67339265;-18,93864732
3120805;-44,81102348;-21,83895118
3120839;-41,10312574;-18,96664153
3120870;-41,85597978;-15,93932678
3120904;-44,42839897;-18,75548072
3121001;-43,65671464;-18,45330265
3121100;-45,27259636;-22,50200875
3121209;-46,85817961;-20,34584622
3121258;-47,77297143;-19,97747269
3121308;-42,97206918;-21,46020397
3121407;-44,34366601;-20,65463068
3121506;-43,51960022;-21,14717852
3121605;-43,59445682;-18,24209272
3121704;-43,19657683;-20,4875058
3121803;-42,78236844;-19,84399667
3121902;-43,0110812;-20,99001034
3122009;-42,14773934;-20,6129772
3122108;-41,48325394;-18,77312847
3122207;-42,62182021;-18,80526041
3122306;-44,89388553;-20,14207397
3122355;-41,34002433;-15,72393995
3122405;-46,20294111;-21,51726446
3122454;-41,0025824;-15,72463536
3122470;-46,2714499;-16,65074989
3122504;-42,11032405;-19,37916303
3122603;-43,261348;-18,96455019
3122702;-42,97087297;-20,16220493
3122801;-45,15916867;-22,25367411
3122900;-42,80693406;-21,3238747
3123007;-44,02304657;-21,10408756
3123106;-42,92672189;-19,05426178
3123205;-45,60265583;-19,46162944
3123304;-43,19519452;-20,98127337
3123403;-45,90519689;-20,28845096
3123502;-47,61197495;-18,43383409
3123528;-41,79426165;-20,20723888
3123601;-45,5664342;-21,60931278
3123700;-42,04984169;-19,19810287
3123809;-43,94941474;-17,28775321
3123858;-42,23235998;-19,62778335
3123908;-44,06708168;-20,6713572
3124005;-42,65936747;-20,83350656
3124104;-44,31480692;-19,75920074
3124203;-41,91393502;-20,64370781
3124302;-42,81298184;-14,92527181
3124401;-45,95401252;-22,04751364
3124500;-46,01635181;-22,46304506
3124609;-42,45837103;-21,74228528
3124708;-45,79243256;-19,52023782
3124807;-47,6889748;-18,74129318
3124906;-42,19227708;-21,09722253
3125002;-43,5075914;-21,54163615
3125101;-46,32216174;-22,85819007
3125200;-45,8323121;-21,40576153
3125309;-42,01384618;-20,80174494
3125408;-43,24517093;-18,07756312
3125507;-43,38454373;-18,00639416
3125606;-40,7585705;-16,63833315
3125705;-44,89658662;-18,75435656
3125804;-42,08097848;-19,15100064
3125903;-43,01971362;-19,23641959
3125952;-42,27818053;-20,73277569
3126000;-44,43011556;-19,89451823
3126109;-45,42642818;-20,46488355
3126208;-46,23997954;-14,9517426
3126307;-46,71264341;-20,84849251
3126406;-44,44339705;-19,56390096
3126505;-42,34977316;-16,99069129
3126604;-44,23420653;-17,31994881
3126703;-43,48873528;-16,47568087
3126752;-42,00731281;-17,95904357
3126802;-41,42942079;-18,07118503
3126901;-41,90121659;-18,56178973
3126950;-42,76529524;-18,16508071
3127008;-49,20428203;-20,28830056
3127057;-40,92507866;-16,89201522
3127073;-42,53222194;-16,11641842
3127107;-48,93915371;-20,02589788
3127206;-44,06308588;-19,36998733
3127305;-41,53619717;-19,00547364
3127339;-43,11948084;-15,07682207
3127354;-43,6964059;-16,85021869
3127370;-41,22282161;-18,98171334
3127388;-43,1914824;-21,53241783
3127404;-45,85659204;-22,65761919
3127503;-42,47722387;-18,824825
3127602;-43,73398675;-18,4429725
3127701;-41,94708133;-18,8528824
3127800;-42,88801288;-16,56649515
3127909;-47,72479844;-18,4930238
3128006;-42,9370491;-18,77715079
3128105;-45,91838386;-20,75672451
3128204;-43,01128165;-20,5717035
3128253;-43,66877771;-17,01152746
3128303;-46,79549122;-21,30556037
3128402;-43,04645668;-21,36266919
3128501;-43,03895248;-21,7327203
3128600;-47,10107585;-17,7712999
3128709;-46,71353723;-21,30378146
3128808;-42,80081731;-21,1442385
3128907;-46,79726503;-18,83801922
3129004;-42,71881247;-21,01067337
3129103;-49,78627329;-19,21374844
3129202;-45,54457663;-22,06474444
3129301;-42,21469251;-19,44027245
3129400;-43,96812384;-21,42947248
3129509;-46,53861142;-19,47511172
3129608;-44,91410684;-16,85987245
3129657;-44,16770944;-15,66546665
3129707;-47,13080349;-20,47015488
3129806;-44,05666464;-20,02803775
3129905;-46,43760328;-22,05705516
3130002;-44,73846359;-21,14648501
3130051;-44,9027768;-16,21401278
3130101;-44,30115788;-20,06990868
3130200;-44,70049513;-19,95388625
3130309;-45,70914011;-20,17607397
3130408;-44,92878297;-21,17206562
3130507;-45,82846362;-20,94038902
3130556;-41,96248076;-19,59587564
3130606;-46,3338014;-22,32148713
3130655;-42,20358482;-15,49238471
3130705;-47,91799232;-19,04249493
3130804;-44,92242264;-21,40371681
3130903;-42,12193093;-19,55011472
3131000;-44,39094553;-19,49236739
3131109;-44,36626177;-18,73144053
3131158;-42,41816567;-19,41325083
3131208;-41,71735332;-19,80033595
3131307;-42,52035111;-19,4810321
3131406;-49,94577321;-18,69488031
3131505;-46,19082923;-22,09952051
3131604;-47,46299142;-18,98185835
3131703;-43,22395162;-19,63816949
3131802;-41,23318272;-18,55679928
3131901;-43,80214298;-20,25417651
3132008;-43,31040219;-17,06443518
3132107;-44,0931858;-15,10264186
3132206;-44,48677796;-20,39067822
3132305;-41,67322957;-17,40423164
3132404;-45,4645825;-22,43060057
3132503;-42,84915776;-17,85851733
3132602;-42,81859336;-21,41945562
3132701;-41,68226738;-18,03432996
3132800;-43,3228953;-19,42096347
3132909;-47,04746778;-21,07844336
3133006;-44,8682875;-22,28512697
3133105;-44,9359219;-22,29507965
3133204;-41,86493184;-19,17168893
3133303;-41,49897698;-16,55952592
3133402;-49,36982104;-19,90329583
3133501;-45,12467989;-20,4728899
3133600;-46,21955686;-22,76974039
3133709;-44,42916361;-20,19864236
3133758;-46,75295378;-20,73818939
3133808;-44,57827658;-20,07443559
3133907;-43,60432235;-20,67472747
3134004;-41,77817807;-16,60142939
3134103;-41,22563191;-19,39239778
3134202;-49,46223519;-18,97306768
3134301;-44,87578785;-21,31379634
3134400;-50,20197358;-19,73194752
3134509;-44,65883815;-21,29605636
3134608;-43,74733363;-19,52228862
3134707;-40,29142883;-16,14116185
3134806;-46,74201038;-21,01760216
3134905;-46,61234117;-22,28663803
3135001;-42,75299906;-19,6470727
3135050;-43,67032888;-15,34293405
3135076;-41,81016925;-18,46159857
3135100;-43,30768294;-15,79902846
3135209;-44,35980533;-15,48787281
3135308;-45,50411781;-20,1416176
3135357;-44,27612724;-16,00095693
3135407;-43,98523192;-20,53303344
3135456;-42,25604746;-17,08042308
3135506;-42,68226368;-20,44630304
3135605;-44,44168728;-17,21637256
3135704;-44,02807639;-19,23767351
3135803;-41,00711544;-16,44176894
3135902;-45,29087697;-21,9984257
3136009;-41,02305301;-16,65472964
3136108;-42,67470168;-19,16869567
3136207;-43,17457127;-19,80563869
3136306;-46,17546355;-17,74185294
3136405;-44,17360472;-17,75529431
3136504;-40,18001416;-15,90106511
3136520;-42,60717461;-16,90718198
3136553;-42,50059027;-18,21749494
3136579;-42,51313702;-16,5445254
3136603;-43,57999441;-19,68810337
3136652;-44,34133144;-19,95579086
3136702;-43,34881727;-21,76092431
3136801;-43,59019362;-16,85127046
3136900;-46,58059648;-21,24935594
3136959;-44,15958971;-14,26359456
3137007;-41,74044994;-17,62447967
3137106;-46,81253564;-18,17696162
3137205;-45,54169203;-20,02376533
3137304;-44,57833463;-16,9784492
3137403;-44,07111644;-20,91859862
3137502;-46,40652879;-18,77557258
3137536;-46,5179054;-17,83804699
3137601;-43,8952877;-19,62585052
3137700;-41,64529304;-20,16417015
3137809;-45,35247881;-21,97431556
3137908;-43,47446706;-20,79205743
3138005;-42,48067429;-21,36362961
3138104;-44,57935856;-17,89511518
3138203;-44,99993111;-21,24287024
3138302;-45,02628379;-19,71922347
3138351;-42,69568262;-17,08386685
3138401;-42,64184413;-21,53072936
3138500;-44,31514094;-22,0243587
3138609;-43,79638322;-21,84109552
3138625;-50,57529037;-19,54777716
3138658;-44,30611482;-15,90205835
